solute,Year,Month,WaterYear,WaterYearMonth,NE_BBWM_WB,SE_CWT_CWT07,NE_HBEF_WS1,WC_HJA_HJA06,WC_HJA_HJA07,WC_HJA_HJA10,PR_LEF_MPR,PR_LEF_QS,PR_LEF_RI,GL_MEF_S4,GL_MEF_S6,SE_SEF_WS77,GL_TLW_C31,GL_TLW_C33,GL_TLW_C34
Ca,1977,4,1977,1977.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1977,5,1977,1977.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1977,6,1977,1977.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516666667,NA,NA,NA
Ca,1977,7,1977,1977.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1977,8,1977,1977.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072937294,NA,NA,NA
Ca,1977,9,1977,1977.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA
Ca,1977,6,1978,1977.6666666666667,NA,NA,0.090654078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,7,1978,1977.75,NA,NA,0.06565797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,8,1978,1977.8333333333333,NA,NA,0.085621158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,9,1978,1977.9166666666667,NA,NA,0.436565132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,10,1978,1978,NA,NA,0.136649468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,11,1978,1978.0833333333333,NA,NA,0.10123936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,12,1978,1978.1666666666667,NA,NA,0.090096905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,1,1978,1978.25,NA,NA,0.526265917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,2,1978,1978.3333333333333,NA,NA,0.128407692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,3,1978,1978.4166666666667,NA,NA,0.162944852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,4,1978,1978.5,NA,NA,0.12941308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,5,1978,1978.5833333333333,NA,NA,0.123945889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,10,1978,1978,NA,NA,NA,0.087162673,0.075375587,0.035351401,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,11,1978,1978.0833333333333,NA,NA,NA,0.242191882,0.815032122,0.675121541,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,12,1978,1978.1666666666667,NA,NA,NA,0.475110074,0.351560173,0.340296437,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,1,1978,1978.25,NA,NA,NA,0.110201079,0.11053207,0.090963892,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,2,1978,1978.3333333333333,NA,NA,NA,0.147301442,0.159230362,0.161017539,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,3,1978,1978.4166666666667,NA,NA,NA,0.101258299,0.115655199,0.160190889,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,4,1978,1978.5,NA,NA,NA,0.419132801,0.413677602,0.345270776,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,5,1978,1978.5833333333333,NA,NA,NA,0.179140834,0.169079607,0.195168215,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,6,1978,1978.6666666666667,NA,NA,NA,0.212096774,0.244321295,0.253926074,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,7,1978,1978.75,NA,NA,NA,0.10452071,0.126666667,0.145303867,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,8,1978,1978.8333333333333,NA,NA,NA,0.220238854,0.223838081,0.239561404,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,9,1978,1978.9166666666667,NA,NA,NA,0.156823529,0.152110225,0.093289597,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,11,1978,1978.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,12,1978,1978.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,1,1978,1978.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,2,1978,1978.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,3,1978,1978.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,4,1978,1978.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,5,1978,1978.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,6,1978,1978.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,7,1978,1978.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,8,1978,1978.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,9,1978,1978.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,10,1978,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1977,10,1978,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1977,11,1978,1978.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446015308,NA,NA,NA
Ca,1977,12,1978,1978.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761590826,NA,NA,NA
Ca,1978,1,1978,1978.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668677472,NA,NA,NA
Ca,1978,2,1978,1978.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248361975,NA,NA,NA
Ca,1978,3,1978,1978.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130734258,NA,NA,NA
Ca,1978,4,1978,1978.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379158317,NA,NA,NA
Ca,1978,5,1978,1978.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400751613,NA,NA,NA
Ca,1978,6,1978,1978.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155441741,NA,NA,NA
Ca,1978,7,1978,1978.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1978,8,1978,1978.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598026316,NA,NA,NA
Ca,1978,9,1978,1978.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423770492,NA,NA,NA
Ca,1978,6,1979,1978.6666666666667,NA,NA,0.08918233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,7,1979,1978.75,NA,NA,0.126701108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,8,1979,1978.8333333333333,NA,NA,0.184695489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,9,1979,1978.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,10,1979,1979,NA,NA,0.136687655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,11,1979,1979.0833333333333,NA,NA,0.329799301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,12,1979,1979.1666666666667,NA,NA,0.129912499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,1,1979,1979.25,NA,NA,0.494172655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,2,1979,1979.3333333333333,NA,NA,0.16608645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,3,1979,1979.4166666666667,NA,NA,0.375612309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,4,1979,1979.5,NA,NA,0.307075195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,5,1979,1979.5833333333333,NA,NA,0.142110789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,10,1979,1979,NA,NA,NA,0.153013393,0.167231834,0.195857988,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,11,1979,1979.0833333333333,NA,NA,NA,0.050332594,0.312848761,0.158196508,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,12,1979,1979.1666666666667,NA,NA,NA,0.198912568,0.185714838,0.072105077,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,1,1979,1979.25,NA,NA,NA,0.186439084,0.189376533,0.112681984,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,2,1979,1979.3333333333333,NA,NA,NA,0.315891931,0.308561042,0.185863815,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,3,1979,1979.4166666666667,NA,NA,NA,0.464538865,0.426580821,0.256580977,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,4,1979,1979.5,NA,NA,NA,0.169946092,0.168171892,0.203909774,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,5,1979,1979.5833333333333,NA,NA,NA,0.28268193,0.261172008,0.201608392,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,6,1979,1979.6666666666667,NA,NA,NA,0.123690304,0.144850361,0.176847361,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,7,1979,1979.75,NA,NA,NA,0.16008,0.190809129,0.242273902,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,8,1979,1979.8333333333333,NA,NA,NA,0.29367688,0.360358306,0.435355649,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,9,1979,1979.9166666666667,NA,NA,NA,0.108631579,0.156923077,0.17974026,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,11,1979,1979.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,12,1979,1979.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,1,1979,1979.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,2,1979,1979.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,3,1979,1979.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,4,1979,1979.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,5,1979,1979.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,6,1979,1979.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,7,1979,1979.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,8,1979,1979.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,9,1979,1979.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,10,1979,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1978,10,1979,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071838187,NA,NA,NA
Ca,1978,11,1979,1979.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1978,12,1979,1979.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204276181,NA,NA,NA
Ca,1979,1,1979,1979.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343122604,NA,NA,NA
Ca,1979,2,1979,1979.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421137162,NA,NA,NA
Ca,1979,3,1979,1979.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29426519,NA,NA,NA
Ca,1979,4,1979,1979.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410104583,NA,NA,NA
Ca,1979,5,1979,1979.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558664588,NA,NA,NA
Ca,1979,6,1979,1979.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093942614,NA,NA,NA
Ca,1979,7,1979,1979.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1979,8,1979,1979.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1979,9,1979,1979.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256589772,NA,NA,NA
Ca,1979,6,1980,1979.6666666666667,NA,NA,0.123144183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,7,1980,1979.75,NA,NA,0.24809849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,8,1980,1979.8333333333333,NA,NA,0.249043258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,9,1980,1979.9166666666667,NA,NA,0.097330748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,10,1980,1980,NA,NA,0.087528163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,11,1980,1980.0833333333333,NA,NA,0.464810639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,12,1980,1980.1666666666667,NA,NA,0.099190657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,1,1980,1980.25,NA,NA,0.123753824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,2,1980,1980.3333333333333,NA,NA,0.191618822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,3,1980,1980.4166666666667,NA,NA,0.385421908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,4,1980,1980.5,NA,NA,0.343099941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,5,1980,1980.5833333333333,NA,NA,0.232963434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,10,1980,1980,NA,NA,NA,0.170516772,0.217711694,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,11,1980,1980.0833333333333,NA,NA,NA,0.045860656,0.033942826,0.019173071,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,12,1980,1980.1666666666667,NA,NA,NA,0.413403389,0.458755821,0.415188547,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,1,1980,1980.25,NA,NA,NA,0.172162223,0.152759167,0.080214295,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,2,1980,1980.3333333333333,NA,NA,NA,0.286241135,0.313325688,0.414248246,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,3,1980,1980.4166666666667,NA,NA,NA,0.08777221,0.110412494,0.16930997,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,4,1980,1980.5,NA,NA,NA,0.166215128,0.311938147,0.33256668,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,5,1980,1980.5833333333333,NA,NA,NA,0.095261107,0.105368421,0.131945364,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,6,1980,1980.6666666666667,NA,NA,NA,0.120903104,0.160843373,0.172530242,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,7,1980,1980.75,NA,NA,NA,0.282304147,0.336164948,0.384633028,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,8,1980,1980.8333333333333,NA,NA,NA,0.110995542,0.159868996,0.229951691,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,9,1980,1980.9166666666667,NA,NA,NA,0.319886364,0.368901099,0.525229358,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,1,1980,1980.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,2,1980,1980.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,3,1980,1980.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,4,1980,1980.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,5,1980,1980.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,6,1980,1980.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,7,1980,1980.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,8,1980,1980.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,9,1980,1980.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,10,1980,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,11,1980,1981.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,12,1980,1981.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,11,1980,1980.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,12,1980,1980.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,1,1980,1980.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,2,1980,1980.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,3,1980,1980.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,4,1980,1980.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,5,1980,1980.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,6,1980,1980.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,7,1980,1980.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,8,1980,1980.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,9,1980,1980.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,10,1980,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1979,10,1980,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1979,11,1980,1980.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215152912,NA,NA,NA
Ca,1979,12,1980,1980.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15295107,NA,NA,NA
Ca,1980,1,1980,1980.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244573773,NA,NA,NA
Ca,1980,2,1980,1980.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175988381,NA,NA,NA
Ca,1980,3,1980,1980.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647908258,NA,NA,NA
Ca,1980,4,1980,1980.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178065241,NA,NA,NA
Ca,1980,5,1980,1980.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236077664,NA,NA,NA
Ca,1980,6,1980,1980.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720771792,NA,NA,NA
Ca,1980,7,1980,1980.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217054264,NA,NA,NA
Ca,1980,8,1980,1980.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1980,9,1980,1980.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Ca,1980,10,1981,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,11,1981,1981.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,12,1981,1981.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,1,1981,1981.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,2,1981,1981.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,3,1981,1981.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,4,1981,1981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,5,1981,1981.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,6,1981,1981.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,7,1981,1981.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,8,1981,1981.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,9,1981,1981.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,6,1981,1980.6666666666667,NA,NA,0.148527329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,7,1981,1980.75,NA,NA,0.090119443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,8,1981,1980.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,9,1981,1980.9166666666667,NA,NA,0.149398764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,10,1981,1981,NA,NA,0.415662667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,11,1981,1981.0833333333333,NA,NA,0.052296704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,12,1981,1981.1666666666667,NA,NA,0.158600545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,1,1981,1981.25,NA,NA,0.137572554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,2,1981,1981.3333333333333,NA,NA,0.241141741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,3,1981,1981.4166666666667,NA,NA,0.231317346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,4,1981,1981.5,NA,NA,0.122259483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,5,1981,1981.5833333333333,NA,NA,0.140752412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,10,1981,1981,NA,NA,NA,0.14688,0.194083969,0.172571429,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,11,1981,1981.0833333333333,NA,NA,NA,0.283553719,0.326660728,0.436575531,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1980,12,1981,1981.1666666666667,NA,NA,NA,0.026527061,0.032362073,0.018543004,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,1,1981,1981.25,NA,NA,NA,0.243854211,0.241647917,0.453513272,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,2,1981,1981.3333333333333,NA,NA,NA,0.39794192,0.432821094,0.391760165,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,3,1981,1981.4166666666667,NA,NA,NA,0.329413339,0.400662069,0.040404107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,4,1981,1981.5,NA,NA,NA,0.069931285,0.073254463,0.417507503,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,5,1981,1981.5833333333333,NA,NA,NA,0.063394277,0.069544093,0.076595745,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,6,1981,1981.6666666666667,NA,NA,NA,0.147100123,0.147836402,0.104605799,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,7,1981,1981.75,NA,NA,NA,0.142073243,0.172124905,0.186838235,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,8,1981,1981.8333333333333,NA,NA,NA,0.268072289,0.345250501,0.42784127,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,9,1981,1981.9166666666667,NA,NA,NA,0.086391982,0.10440367,0.095829384,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,1,1981,1981.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,2,1981,1981.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,3,1981,1981.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,4,1981,1981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,5,1981,1981.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ca,1981,6,1981,1981.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
