Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrTOCTCICmgL,StrNH4NmgL,StrNO3NO2NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATDPmgL,FWASO4SmgL,
2012,7,2012,20127,N/A,N/A,N/A,3.85,59.5,0.425,0.01,0.1375,0.034965,0.025935272,0.012896124,0.038831397,0.00823301,22.22500038,113.4700012,0.505335357,9.969782182,0.030539487,0.001681247,0.004330328,0.000595627,
2012,8,2012,20128,N/A,N/A,N/A,4.4,N/A,0.83,0.01,0.24,0.00333,0.012005249,0.006965848,0.018971097,0.004805773,18.53499985,52.86999893,1.14270415,N/A,0.215555556,0.002597055,0.062329317,0.000864819,
2012,9,2012,20129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002581142,0.000911255,0.003492398,0.001535346,12.63000011,15.80000019,N/A,N/A,N/A,N/A,N/A,N/A,
2012,10,2012,201210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.021342009,0.009954991,0.031297,0.010580222,5.409999847,47.77000046,N/A,N/A,N/A,N/A,N/A,N/A,
2012,11,2013,201311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.034711848,0.012219616,0.046931463,0.013782355,-1.784999967,27.82999992,N/A,N/A,N/A,N/A,N/A,N/A,
2012,12,2013,201312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003521035,0.004959857,0.008480892,0.001884445,-9.68999958,20.21999931,N/A,N/A,N/A,N/A,N/A,N/A,
2013,1,2013,20131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008559626,0.007482334,0.01604196,0.003945072,-12.77000046,36.09000015,N/A,N/A,N/A,N/A,N/A,N/A,
2013,2,2013,20132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0093558,0.007264345,0.016620145,0.006049955,-11.28999996,27.45000076,N/A,N/A,N/A,N/A,N/A,N/A,
2013,3,2013,20133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013211296,0.009449991,0.022661288,0.006296617,-6.380000114,37.84000015,N/A,N/A,N/A,N/A,N/A,N/A,
2013,4,2013,20134,N/A,N/A,N/A,5.8,N/A,0.01,1.995,0.1925,0.24975,0.021353175,0.010129313,0.031482488,0.010501736,0.504999995,58.36000061,0.003688012,N/A,7.16E-06,0.001268649,4.03E-05,0.000188562,
2013,5,2013,20135,N/A,N/A,N/A,1.95,N/A,0.225,0.01,0.0475,0.2997,0.019759415,0.009394936,0.029154351,0.008256828,10.75500011,69.83000183,0.166914272,N/A,0.021976386,0.000933803,0.005056451,0.030742808,
2013,6,2013,20136,N/A,N/A,N/A,3.3,N/A,0.21,0.01,0.025,0.04995,0.030841862,0.020099398,0.05094126,0.017792781,16.375,105.4400024,0.235427017,N/A,0.012632777,0.000765614,0.001914035,0.004780261,
2013,7,2013,20137,N/A,N/A,N/A,3.9,N/A,0.37,0.01,0.075,0.04995,0.047713012,0.019038639,0.066751651,0.018027117,19.61499977,84.61000061,0.209651142,N/A,0.023201504,0.000537567,0.004215726,0.003297779,
2013,8,2013,20138,N/A,N/A,N/A,4,N/A,0.67,0.01,0.12,0.0666,0.025400789,0.009640391,0.03504118,0.009041072,19.03499985,64.41999817,0.810584958,N/A,0.135772981,0.002026462,0.024317549,0.01349624,
2013,9,2013,20139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014752691,0.006613142,0.021365833,0.009776156,14.97500038,43.06000137,N/A,N/A,N/A,N/A,N/A,N/A,
2013,10,2013,201310,N/A,N/A,N/A,4.95,N/A,1.14,0.01,0.175,0.11655,0.010803783,0.005941391,0.016745174,0.009161804,6.335000038,88.25,0.357430894,N/A,0.094949593,0.000757724,0.013512195,0.009670537,
2013,11,2014,201411,N/A,N/A,N/A,4.9,N/A,1.16,0.01,0.31,0.1332,0.018606595,0.013425372,0.032031968,0.009017315,-3.480000019,18.70999908,0.286325301,N/A,0.067783133,0.000584337,0.018114458,0.007783373,
2013,12,2014,201412,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002524226,0.00366262,0.006186846,0.001590974,-17.42000008,39.68000031,N/A,N/A,N/A,N/A,N/A,N/A,
2014,1,2014,20141,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002875002,0.002792766,0.005667768,0.001940243,-18.51000023,18.43000031,N/A,N/A,N/A,N/A,N/A,N/A,
2014,2,2014,20142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015500481,0.011618325,0.027118806,0.005566033,-16.56500053,23.56999969,N/A,N/A,N/A,N/A,N/A,N/A,
2014,3,2014,20143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.031350644,0.013605019,0.044955662,0.013964527,-8.364999771,19.51000023,N/A,N/A,N/A,N/A,N/A,N/A,
2014,4,2014,20144,N/A,N/A,N/A,2.65,N/A,0.07,0.72,0.0875,0.3663,0.010318132,0.004288422,0.014606554,0.005169403,2.180000067,65.75,0.073602245,N/A,0.005270413,0.001075533,0.001041174,0.01222681,
2014,5,2014,20145,N/A,N/A,N/A,2.75,N/A,0.14,0.03,0.025,0.1665,0.050096315,0.023662146,0.07375846,0.024073672,11.52999973,93.75,0.16987176,N/A,0.005516023,0.001658914,0.001938823,0.019582614,
2014,6,2014,20146,N/A,N/A,N/A,3.6,N/A,0.16,0.04,0.025,0.0666,0.05327722,0.026462581,0.079739801,0.02412836,17.29999924,178.2799988,0.057238663,N/A,0.002276203,0.000635985,0.000397491,0.001058915,
2014,7,2014,20147,N/A,N/A,N/A,4.2,N/A,0.215,0.045,0.0675,0.00333,0.016558539,0.008074517,0.024633056,0.007644076,18.56500053,76.66999817,0.217920569,N/A,0.008218069,0.002169729,0.001783397,0.000176113,
2014,8,2014,20148,N/A,N/A,N/A,4.2,N/A,1.09,0.04,0.16,0.0999,0.034559409,0.016415521,0.050974929,0.024522188,18.27000046,75.23000336,0.150898204,N/A,0.039161677,0.001676647,0.005269461,0.003589222,
2014,9,2014,20149,N/A,N/A,N/A,4.3,N/A,0.355,0.045,0.0675,0.0666,0.010565457,0.006158719,0.016724176,0.006079385,13.71000004,60.31999969,0.209049396,N/A,0.016853595,0.002106699,0.003970318,0.003237835,
2014,10,2014,201410,N/A,N/A,N/A,4.7,N/A,0.105,0.05,0.08,0.0666,0.015430373,0.004875468,0.02030584,0.004472939,6.71999979,38.27000046,0.192789936,N/A,0.004307009,0.002050957,0.003281531,0.002731874,
2014,11,2015,201511,N/A,N/A,N/A,5.2,N/A,0.45,0.01,0.1,0.0999,0.003849246,0.001586869,0.005436116,0.001291041,-6.820000172,13.22999954,0.429033999,N/A,0.045509984,0.000890448,0.010264436,0.011159903,
2014,12,2015,201512,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016032993,0.007336603,0.023369596,0.006630087,-7.114999771,16.38999939,N/A,N/A,N/A,N/A,N/A,N/A,
2015,1,2015,20151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003478095,0.002993928,0.006472023,0.001815238,-11.72000027,13.84000015,N/A,N/A,N/A,N/A,N/A,N/A,
2015,2,2015,20152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003876291,0.00200488,0.00588117,0.001313932,-16.22500038,12.31999969,N/A,N/A,N/A,N/A,N/A,N/A,
2015,3,2015,20153,N/A,N/A,N/A,2.4,N/A,0.005,2.46,0.14,0.333,0.013343648,0.004752657,0.018096304,0.003832337,-1.764999986,15.47000027,0.089116517,N/A,0.000185659,0.09134443,0.005198464,0.012364917,
2015,4,2015,20154,N/A,N/A,N/A,2.3,N/A,0.3025,0.275,0.11,0.08325,0.010252341,0.002881373,0.013133714,0.002542832,5.605000019,20.28000069,0.166267839,N/A,0.037818221,0.010533372,0.007977512,0.006571674,
2015,5,2015,20155,N/A,N/A,N/A,2.6,N/A,0.26,0.025,0.025,0.051615,0.027130884,0.014758474,0.041889357,0.011058581,11.27499962,127.6600037,0.212797503,N/A,0.024554791,0.002337834,0.002079278,0.005125169,
2015,6,2015,20156,N/A,N/A,N/A,3.45,N/A,0.13,0.01,0.0575,0.01665,0.041370211,0.018034204,0.059404415,0.011186311,16.91500092,77.48000336,0.362764164,N/A,0.012226559,0.001195772,0.003280674,0.000149207,
2015,7,2015,20157,N/A,N/A,N/A,3.7,N/A,0.24,0.01,0.1,0.0333,0.034819336,0.015300914,0.05012025,0.011599443,20.36499977,77.66000366,0.619836258,N/A,0.040205595,0.001675233,0.016752331,0.005578526,
2015,8,2015,20158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.020066032,0.009297381,0.029363413,0.007603026,18.03499985,82.34999847,N/A,N/A,N/A,N/A,N/A,N/A,
2015,9,2015,20159,N/A,N/A,N/A,5,N/A,0.285,0.01,0.0575,0.0333,0.031786064,0.011695552,0.043481616,0.012881512,16.32999992,93.06999969,0.066465671,N/A,0.003766388,0.000132931,0.000620346,0.000442661,
2015,10,2015,201510,N/A,N/A,N/A,5.3,N/A,0.155,0.01,0.0625,0.0333,0.014001902,0.007070322,0.021072224,0.00729978,7.579999924,66.13999939,0.193922431,N/A,0.006496401,0.000387845,0.001696821,0.001291523,
2015,11,2016,201611,N/A,N/A,N/A,4.95,N/A,0.05,0.01,0.025,0.0333,0.027881897,0.007996458,0.035878355,0.011230757,1.679999948,61.70999908,0.232644335,N/A,0.002390759,0.000478152,0.001195379,0.001592245,
2015,12,2016,201612,N/A,N/A,N/A,4.8,N/A,0.153333333,0.01,0.056666667,0.0555,0.004627289,0.00545518,0.010082469,0.00333342,-4.704999924,42.70000076,0.670510321,N/A,0.026353265,0.00122512,0.009591199,0.008656401,
2016,1,2016,20161,N/A,N/A,N/A,4.6,N/A,0.13,0.02,0.025,0.0666,0.004503106,0.004638789,0.009141895,0.002156918,-11.86999989,18.57999992,0.718711409,N/A,0.020311409,0.003124832,0.00390604,0.010405691,
2016,2,2016,20162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008674064,0.005501527,0.014175591,0.004140006,-8.505000114,19.56999969,N/A,N/A,N/A,N/A,N/A,N/A,
2016,3,2016,20163,N/A,N/A,N/A,2.15,N/A,0.145,0.015,0.0475,0.11655,0.02420201,0.00746095,0.03166296,0.005833577,0.535000026,45.86000061,0.331499827,N/A,0.029172066,0.003060438,0.010515716,0.025152111,
2016,4,2016,20164,N/A,N/A,N/A,2.4,N/A,0.065,0.015,0.025,0.11655,0.05061224,0.019931469,0.07054371,0.014989581,4.195000172,38.81000137,0.196010439,N/A,0.007046331,0.001585723,0.002205711,0.011156471,
2016,5,2016,20165,N/A,N/A,N/A,3.15,N/A,0.095,0.02,0.025,0.0333,0.011017067,0.005245667,0.016262734,0.002998593,12.76000023,47.47000122,0.112356164,N/A,0.00290775,0.000757079,0.000946348,0.001260536,
2016,6,2016,20166,N/A,N/A,N/A,3.2,N/A,0.05,0.02,0.025,0.0333,0.03937921,0.01831221,0.05769142,0.012891751,16.94000053,112.3300018,0.137658863,N/A,0.00215092,0.000860368,0.00107546,0.001432513,
2016,7,2016,20167,N/A,N/A,N/A,4,N/A,0.14,0.03,0.07,0.04995,0.047273725,0.015546055,0.062819781,0.011540446,19.86000061,126.4800034,0.079217437,N/A,0.002359916,0.000621046,0.001269674,0.000735286,
2016,8,2016,20168,N/A,N/A,N/A,4,N/A,0.166666667,0.03,0.073333333,0.0333,0.046981302,0.014327178,0.06130848,0.011523674,19.44000053,126.1399994,0.444967671,N/A,0.018275405,0.003401547,0.008097621,0.003775717,
2016,9,2016,20169,N/A,N/A,N/A,3.85,N/A,0.115,0.025,0.07,0.0333,0.014996879,0.007640965,0.022637843,0.007352265,14.86999989,104.3300018,0.401169625,N/A,0.010658729,0.002345174,0.007470002,0.003553587,
2016,10,2016,201610,N/A,N/A,N/A,4.3,71.9,0.04,0.02,0.1,0.0333,0.011471356,0.005059481,0.016530836,0.003853115,8.140000343,34.11999893,0.121551975,2.032462097,0.001130716,0.000565358,0.00282679,0.000941321,
