Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATPmgL,FWASO4SmgL,
2015,6,2015,20156,26.00433333,N/A,N/A,2.806666667,22.07,0.082666667,0.012333333,0.006666667,0.976689,0.016054229,0.011517573,0.027571803,0.008942869,27.54369868,94.28698433,0.715360347,5.607425097,0.017669725,0.003810454,0.001607236,0.296771148,
2015,7,2015,20157,26.58354839,N/A,N/A,0.96,25.03,1.4445,0.011,0.242,2.8932705,0.009757186,0.010507638,0.020264824,0.009165823,28.29945141,89.49459123,0.065086349,1.664570485,0.089519568,0.000733054,0.015128252,0.18049022,
2015,8,2015,20158,25.17806452,N/A,N/A,0.583,16.105,0.2003,0.014,0.0297,0.8937387,0.012997243,0.012186308,0.025183552,0.013114582,27.01948674,215.9169144,0.550898282,16.91410045,0.124725364,0.011311154,0.036901871,1.156491216,
2015,9,2015,20159,23.48866667,N/A,N/A,0.892,22.116,0.1588,0.0126,0.008466667,1.5564864,0.021134782,0.013592142,0.034726924,0.01850205,24.66061637,107.7551401,0.798988529,20.22143868,0.097228312,0.01048953,0.004291092,1.413240258,
2015,10,2016,201610,17.59870968,N/A,N/A,2.060748299,21.0995068,0.055882653,0.017414966,0.003789116,0.425867357,0.034940102,0.028438534,0.063378636,0.077488737,20.39592513,205.6846576,N/A,N/A,N/A,N/A,N/A,N/A,
2015,11,2016,201611,15.129,N/A,N/A,2.337291667,25.67738095,0.0565,0.00765625,0.003791667,0.402139125,0.020457581,0.005460135,0.025917715,0.014088241,14.33102734,14.68273981,1.486175007,13.25110148,0.043762855,0.006056519,0.002382173,0.289727676,
2015,12,2016,201612,15.49677419,N/A,N/A,2.331166667,18.576,0.093483333,0.01255,0.004083333,0.2171826,0.003375522,0.006048561,0.009424083,0.005894477,11.6003086,125.3304783,1.863787729,15.43945721,0.095862939,0.009149832,0.00400805,0.248322164,
2016,1,2016,20161,N/A,N/A,N/A,1.982352941,12.77558824,0.059705882,0.006382353,0.002176471,0.377768912,0.007755928,0.008634235,0.016390163,0.010235176,7.915993129,85.0841771,N/A,N/A,N/A,N/A,N/A,N/A,
2016,2,2016,20162,N/A,N/A,N/A,1.739722222,10.3412037,0.05532963,0.010973148,0.001612037,0.452862425,0.011176929,0.011981986,0.023158916,0.023101616,10.24455466,143.4186939,N/A,N/A,N/A,N/A,N/A,N/A,
2016,3,2016,20163,N/A,N/A,N/A,2.233333333,10.55833333,0.107333333,0.008333333,0.005333333,0.5118765,0.005064774,0.006555076,0.01161985,0.009427537,16.79948566,68.93383314,N/A,N/A,N/A,N/A,N/A,N/A,
2016,4,2016,20164,N/A,N/A,N/A,2.663333333,16.79,0.119,0.01,0.006333333,0.336996,0.015064153,0.020692326,0.035756479,0.030046888,17.78982961,48.43308326,N/A,N/A,N/A,N/A,N/A,N/A,
2016,5,2016,20165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.024515669,0.011930629,0.036446299,0.015153405,22.17520472,132.9842427,N/A,N/A,N/A,N/A,N/A,N/A,
2016,6,2016,20166,N/A,N/A,N/A,4.63,22.84,0.2035,0.008,0.1165,3.20346,0.019772801,0.004202239,0.023975041,0.005738493,26.92448566,113.6013709,N/A,N/A,N/A,N/A,N/A,N/A,
2016,7,2016,20167,N/A,N/A,N/A,3.32,16.695,0.134375,0.008375,0.006,1.940765625,0.011753413,0.020391482,0.032144895,0.012810802,29.21910895,119.1506172,N/A,N/A,N/A,N/A,N/A,N/A,
2016,8,2016,20168,N/A,N/A,N/A,2.511515152,17.96844156,0.144880519,0.008812987,0.006242424,0.715728577,0.010567391,0.014826957,0.025394348,0.011581242,28.22910918,96.86075582,N/A,N/A,N/A,N/A,N/A,N/A,
2016,9,2016,20169,N/A,N/A,N/A,2.588613445,17.92205882,0.091012605,0.00835084,0.005422269,0.39040962,0.025429363,0.030478772,0.055908135,0.019755328,25.6997952,274.7571819,N/A,N/A,N/A,N/A,N/A,N/A,
2016,10,2017,201710,N/A,N/A,N/A,2.050434783,20.71666667,0.071576087,0.004641304,0.00573913,0.166452946,N/A,N/A,N/A,N/A,20.54599324,91.78896933,N/A,N/A,N/A,N/A,N/A,N/A,
2016,11,2017,201711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002123989,0.001692435,0.003816424,0.002108522,13.78071892,25.25958947,N/A,N/A,N/A,N/A,N/A,N/A,
2016,12,2017,201712,N/A,N/A,N/A,2.729166667,15.155,0.076333333,0.006416667,0.004583333,2.00019225,0.015208718,0.016715658,0.031924376,0.028651751,10.47986262,83.72404135,N/A,N/A,N/A,N/A,N/A,N/A,
2017,1,2017,20171,N/A,N/A,N/A,2.329285714,12.55047619,0.065333333,0.008380952,0.003833333,0.606258214,0.007282003,0.00876767,0.016049673,0.012503016,12.59027412,92.61362755,N/A,N/A,N/A,N/A,N/A,N/A,
2017,2,2017,20172,N/A,N/A,N/A,2.29,11.41,0.094,0.003,0.0035,0.314019,0.002426118,0.00360449,0.006030608,0.003554631,14.30993192,20.48465712,N/A,N/A,N/A,N/A,N/A,N/A,
2017,3,2017,20173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014529258,0.01663705,0.031166308,0.019298137,14.04417813,30.70534157,N/A,N/A,N/A,N/A,N/A,N/A,
2017,4,2017,20174,N/A,N/A,N/A,1.883375,14.80775,0.075825,0.005075,0.0050375,0.669234263,0.019646359,0.014319253,0.033965613,0.021917215,20.43948682,134.1050751,N/A,N/A,N/A,N/A,N/A,N/A,
2017,5,2017,20175,N/A,N/A,N/A,2.83,19.84,0.114,0.005,0.011,0.629037,0.015129098,0.014765728,0.029894825,0.014875952,23.09517056,106.1012981,N/A,N/A,N/A,N/A,N/A,N/A,
2017,6,2017,20176,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016496017,0.010610111,0.027106127,0.008434496,25.50445133,141.004856,N/A,N/A,N/A,N/A,N/A,N/A,
2017,7,2017,20177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016616791,0.022523223,0.039140014,0.011791554,27.72438393,194.5878075,N/A,N/A,N/A,N/A,N/A,N/A,
2017,8,2017,20178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004669817,0.007889462,0.012559279,0.007068463,27.27369822,208.0291038,N/A,N/A,N/A,N/A,N/A,N/A,
2017,9,2017,20179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001756123,0.002682308,0.00443843,0.012689044,24.91986315,163.3015793,N/A,N/A,N/A,N/A,N/A,N/A,
2017,10,2018,201810,N/A,N/A,N/A,2.125,14.6325,0.072125,0.001555556,0.004708333,1.1280375,0.000586927,0.002177152,0.00276408,0.005143669,21.17530746,84.259999,N/A,N/A,N/A,N/A,N/A,N/A,
2017,11,2018,201811,N/A,N/A,N/A,2.46,25.83,0.121,0.002,0.005,0.205461,0.003741587,0.003485131,0.007226718,0.006696204,13.53640398,119.2306151,N/A,N/A,N/A,N/A,N/A,N/A,
2017,12,2018,201812,N/A,N/A,N/A,2.1975,11.1525,0.0645,0.003,0.003,0.8769555,0.006273477,0.006844379,0.013117856,0.009971963,11.30099336,221.0044534,N/A,N/A,N/A,N/A,N/A,N/A,
2018,1,2018,20181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002514707,0.003818666,0.006333373,0.006186931,6.54962346,60.96410869,N/A,N/A,N/A,N/A,N/A,N/A,
2018,2,2018,20182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003152664,0.004308941,0.007461605,0.006006923,15.41876716,31.92102764,N/A,N/A,N/A,N/A,N/A,N/A,
2018,3,2018,20183,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006726818,0.007838225,0.014565043,0.009119021,12.29996594,65.27383637,N/A,N/A,N/A,N/A,N/A,N/A,
2018,4,2018,20184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008251006,0.00989593,0.018146936,0.013154858,16.48952031,97.25972424,N/A,N/A,N/A,N/A,N/A,N/A,
2018,5,2018,20185,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006727688,0.011219598,0.017947286,0.01356243,23.67369797,131.1408887,N/A,N/A,N/A,N/A,N/A,N/A,
2018,6,2018,20186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.031122816,0.020918579,0.052041395,0.015542646,27.47404139,99.53144105,N/A,N/A,N/A,N/A,N/A,N/A,
2018,7,2018,20187,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011220909,0.019771551,0.03099246,0.016780082,27.27414349,269.8021995,N/A,N/A,N/A,N/A,N/A,N/A,
2018,8,2018,20188,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00302331,0.007235285,0.010258595,0.007912009,27.57904106,113.1491753,N/A,N/A,N/A,N/A,N/A,N/A,
2018,9,2018,20189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003252512,0.006869192,0.010121704,0.006799623,26.86982953,147.9238388,N/A,N/A,N/A,N/A,N/A,N/A,
2018,10,2019,201910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010905657,0.011607901,0.022513559,0.021179509,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2018,11,2019,201911,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004634339,0.007762863,0.012397202,0.010518971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2018,12,2019,201912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00198937,0.00381563,0.005805,0.009140156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2019,1,2019,20191,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2019,2,2019,20192,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2019,3,2019,20193,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2019,4,2019,20194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2019,5,2019,20195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2019,6,2019,20196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2019,7,2019,20197,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2019,8,2019,20198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2019,9,2019,20199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
